qty_dot_url,qty_hyphen_url,qty_underline_url,qty_slash_url,qty_questionmark_url,qty_equal_url,qty_at_url,qty_and_url,qty_exclamation_url,qty_space_url,qty_tilde_url,qty_comma_url,qty_plus_url,qty_asterisk_url,qty_hashtag_url,qty_dollar_url,qty_percent_url,qty_tld_url,length_url,qty_dot_domain,qty_hyphen_domain,qty_underline_domain,qty_slash_domain,qty_questionmark_domain,qty_equal_domain,qty_at_domain,qty_and_domain,qty_exclamation_domain,qty_space_domain,qty_tilde_domain,qty_comma_domain,qty_plus_domain,qty_asterisk_domain,qty_hashtag_domain,qty_dollar_domain,qty_percent_domain,qty_vowels_domain,domain_length,domain_in_ip,server_client_domain,email_in_url,time_response,domain_spf,asn_ip,time_domain_activation,time_domain_expiration,qty_ip_resolved,qty_nameservers,qty_mx_servers,ttl_hostname,tls_ssl_certificate,qty_redirects,url_google_index,domain_google_index,url_shortened,phishing
3,1,0,7,0,1,1,0,0,0,0,0,0,0,0,0,0,2,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0,0,1,1.059046,1,26496,-1,-1,1,2,1,7134,0,0,0,0,0,1
3,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,76,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,0,0,0,1.393754,0,32244,-1,-1,1,2,1,12530,0,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,24,0,0,0,0.723413,-1,20013,6594,344,1,2,1,12556,1,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,0,0,1.880851,0,54641,2861,60,1,2,1,889,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0.292668,0,14618,4887,225,1,2,1,3598,0,0,0,0,0,0
2,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,0,0,0,0.029506,0,43821,-1,-1,1,3,2,592,1,1,0,0,0,0
2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,0,0,0,0.234039,0,199103,-1,-1,1,2,1,1440,1,0,0,0,0,1
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,19,0,0,0,0.655134,0,3595,-1,72,1,2,2,8497,1,1,0,0,0,1
6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,57,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,0,0,0,0.947737,0,45459,-1,-1,1,2,0,296,0,0,0,0,0,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,0,0,0,0.43358,0,2635,1968,222,2,3,0,298,1,0,0,0,0,0
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,23,0,0,0,0.302864,1,26496,6684,874,1,2,1,10792,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0.737024,0,20940,7118,186,1,4,2,3599,1,1,0,0,0,0
4,1,3,3,0,2,1,1,0,0,0,0,0,0,0,0,0,2,174,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,19,0,0,1,0.456853,-1,16276,2843,78,1,2,1,415,1,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,1.345624,0,41095,-1,-1,1,4,0,48,0,1,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,0,0,0,0.222065,0,29873,6761,1273,1,2,1,3600,1,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,0,0,0,1.619202,1,16276,2813,1934,1,5,1,363,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,0,0,0,0.478579,-1,54641,7581,210,1,2,1,8427,0,0,0,0,0,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,27,0,0,0,0.219085,1,54113,6977,327,1,2,7,2624,1,1,0,0,0,0
1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,27,0,0,0,1.384531,0,33387,304,60,1,2,1,14384,0,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,0,0,0,0.264855,0,63949,7146,158,1,2,1,7199,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,0,0,0,2.068149,1,46606,7075,229,1,2,1,14393,1,0,0,0,0,0
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0.760053,-1,198610,1157,303,1,6,2,290,0,0,0,0,0,0
2,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,73,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,0,0,0,0.202225,-1,15169,-1,-1,1,4,5,263,1,0,0,0,0,1
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,22,0,0,0,0.176616,0,6871,7099,571,2,4,1,4572,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,0,0,0,-1.0,0,20773,6896,408,1,4,1,3598,0,-1,0,0,0,0
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0.247825,0,5588,-1,-1,1,4,3,4458,1,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,0,0,0,0.167248,0,51468,6822,-1,1,2,3,1800,1,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0.251895,-1,22612,23,341,1,2,3,1194,1,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,1.263209,0,13335,5664,1640,2,6,2,175,1,2,0,0,0,0
1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,0,0,0,1.097151,-1,42910,686,43,1,2,1,5405,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0.320931,0,8342,43,321,1,4,0,4371,1,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0.820075,0,13335,6132,76,1,3,1,14399,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0.52365,-1,57487,5584,259,1,2,1,3590,1,1,0,0,0,0
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,25,0,0,0,0.372415,0,13335,5832,417,2,2,5,300,1,1,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,23,0,0,0,0.209142,0,36351,5637,1302,1,2,1,7200,0,0,0,0,0,0
6,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,133,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,1.413589,0,30447,7894,506,1,2,4,299,0,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,0,0,0,0.194109,0,41690,4952,526,1,2,1,3352,1,1,0,0,0,0
3,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,102,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,19,0,0,0,0.307874,0,23352,-1,-1,1,2,1,14263,0,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0.517657,-1,26496,4446,301,1,2,5,592,1,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,0,0,0,0.531347,0,13446,-1,-1,1,2,2,292,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,0,0,0,2.21052,-1,16397,7593,-1,1,4,1,14382,1,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,22,0,0,0,1.659369,0,30295,5461,17,1,2,2,10794,1,2,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,0,0,0,1.51363,0,4750,7377,657,1,2,0,599,0,2,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0.61483,1,16509,-1,-1,6,4,5,44,0,-1,0,0,1,1
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,24,0,0,0,0.603551,0,36024,-1,-1,1,4,1,16734,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,0,0,0,0.713925,0,13335,5789,2976,1,4,1,60,1,1,0,0,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,0,0,0,0.118235,0,13335,4620,127,2,2,1,292,1,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,0,0,0,0.428453,1,57724,50,314,1,2,2,1794,1,0,0,0,0,1
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,22,0,0,0,0.337405,0,8560,5051,61,1,4,2,3599,0,0,0,0,0,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0,0,0,0.092316,0,-1,6509,64,2,2,1,3598,0,0,0,0,0,0
10,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,106,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0.127483,0,16276,-1,-1,1,2,1,3599,0,0,0,0,0,1
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,23,0,0,0,1.040216,0,262967,565,-1,1,3,3,357,1,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,26,0,0,0,0.584052,-1,15244,5185,292,1,2,1,14391,1,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,0,0,0,9.472617,0,15169,6628,310,1,2,5,3599,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,22,0,1,0,0.48778,0,13446,-1,-1,1,2,1,291,0,0,0,0,0,0
2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,179,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,-1.0,0,-1,4,360,-1,4,0,-1,0,-1,0,0,0,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0.326584,-1,47196,-1,-1,1,2,1,21590,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,1.038065,0,50215,4174,208,1,2,1,8798,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0.222783,0,26415,7200,104,1,3,6,292,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,0,0,0,0.362047,0,16509,578,151,1,3,0,11931,0,0,0,0,0,0
4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,1,90,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,21,0,0,0,0.359471,-1,54641,4845,998,1,2,1,14392,0,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,24,0,0,0,0.226533,-1,12850,3403,246,1,2,6,59,1,1,0,0,0,0
2,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,56,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,23,0,0,0,0.635834,0,9280,-1,-1,1,2,1,10778,0,1,0,0,0,1
3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0,0,0,0.707757,0,47583,1641,184,1,2,1,11051,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0.38019,0,16509,52,312,1,2,0,597,0,0,0,0,0,0
2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,0,0,0,0.368977,0,32613,1145,315,1,3,1,1373,1,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,27,0,0,0,0.34868,0,16509,6422,151,1,2,2,3598,1,1,0,0,0,0
3,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,2,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,1,1.152944,-1,5588,-1,-1,1,4,3,14366,1,1,0,0,0,1
3,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,105,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,0,0,0,3.510063,-1,30902,5960,248,1,2,1,14398,0,0,0,0,0,1
3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,60,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,35,0,0,0,0.093732,0,-1,1620,205,2,2,2,1777,0,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,0,0,0,0.794652,0,62679,6849,1186,1,2,5,597,1,1,0,0,0,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,21,0,0,0,0.2443,0,15169,-1,-1,1,4,0,19,1,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,0,0,0,-1.0,0,-1,7546,122,-1,4,0,-1,0,-1,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1.402813,0,3462,3804,212,1,2,5,291,1,0,0,0,1,1
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,24,0,0,0,-1.0,0,-1,-1,-1,-1,4,0,-1,0,-1,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,23,0,0,0,0.493322,0,31815,7206,1194,1,2,1,43200,0,0,0,0,0,0
3,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,111,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,27,0,0,0,0.502716,0,20940,-1,-1,1,10,1,11,1,1,0,0,0,0
3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,45,0,0,0,-1.0,0,44476,-1,-1,1,2,1,3577,0,-1,0,0,0,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,26,0,0,0,0.479819,0,15169,-1,-1,1,4,0,298,1,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,34,0,0,0,0.595422,0,13335,-1,-1,5,2,1,293,1,0,0,0,0,0
2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,24,0,0,0,0.339272,0,27357,2685,236,1,4,1,1980,0,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,25,0,0,0,0.238405,1,46606,6596,708,1,2,5,14391,0,1,0,0,0,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,23,0,0,0,0.756776,0,14061,175,189,1,3,0,3593,1,1,0,0,0,0
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,32,0,0,0,0.312479,0,47583,-1,-1,1,1,1,55,1,0,0,0,0,1
3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,21,0,0,0,0.807865,1,46606,986,109,1,2,1,3215,0,1,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0,0,0,1.423526,0,9370,6645,293,1,2,1,14390,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,0,0,0,1.188916,0,16276,2208,347,1,2,0,895,1,1,0,0,0,0
1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,38,0,0,0,0.507117,0,8560,-1,-1,1,2,0,3594,0,0,0,0,0,1
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,22,0,0,0,1.107709,1,20013,3624,392,1,2,1,14356,1,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,0,0,0,0.498345,-1,16276,7424,244,1,3,2,5382,1,2,0,0,0,0
2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,27,0,0,0,0.258766,0,16509,-1,-1,2,4,4,14,1,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,3.502694,0,13335,8119,1740,2,2,6,297,0,-1,0,0,0,0
2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,0,0,0,0.274175,1,46606,2089,466,1,2,1,14350,0,1,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0.033516,0,-1,8011,753,1,4,6,3600,1,1,0,0,0,0
2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,0,0,0,0.444464,1,20013,1573,252,1,2,1,14395,0,2,0,0,0,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,0,0,0,0.267864,0,48635,-1,-1,1,3,1,2092,1,3,0,0,0,1
1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,0,0,0,0.344806,0,15169,931,164,4,4,5,3599,0,2,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0.169776,0,13335,1101,359,2,2,0,292,1,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,0,0,0,0.48154,0,13335,7260,408,2,2,1,300,1,1,0,0,0,0
3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,59,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24,0,0,0,0.558729,-1,15244,6950,1815,1,2,1,14391,0,0,0,0,0,1
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,26,0,0,0,1.89785,0,9290,-1,-1,1,3,2,6717,1,1,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,0,0,0,-1.0,0,-1,6369,204,1,2,1,21593,0,-1,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,0,0,0,0.498312,0,8560,-1,-1,1,4,2,3590,0,1,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,0,0,0,-1.0,0,-1,4064,318,-1,0,0,-1,0,-1,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,0,0,0,2.251249,0,24940,1615,210,1,3,1,7192,1,1,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0,0,0,-1.0,0,-1,-1,-1,-1,0,0,-1,0,-1,-1,-1,0,0
4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,0,0,0,0.972172,0,3462,4493,621,-1,2,1,-1,0,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,0,0,0,0.364397,0,16509,6874,796,1,3,1,10384,1,1,0,0,0,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,22,0,0,0,5.693655,0,32400,2250,305,1,2,1,10196,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,-1.0,0,36444,8009,24,1,3,0,86358,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,1.604643,1,20013,6851,88,1,2,5,11678,1,0,0,0,0,0
5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,25,0,0,0,3.496329,0,28299,8469,-1,1,4,2,3586,0,-1,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,21,0,0,0,0.586103,0,15244,6149,59,1,2,1,3252,0,0,0,0,0,0
2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,0,0,0,0.212377,0,32934,7859,3464,1,2,1,180,1,1,0,0,0,0
